fid,lat,lon
1,51.97630553464468,6.675314011047588
2,51.97596860871097,6.675216384954319
3,51.97341329923435,6.676632649908811
4,51.97308673898808,6.678479265256945
5,51.9736605250802,6.678716132626404
6,51.97552724118716,6.678904711368425
7,51.97573193114223,6.678672435410258
8,51.97673458447613,6.678628028668454
9,51.97690650851031,6.676089503785734
10,51.97625453805344,6.675750038559405
11,51.97630553464468,6.675314011047588
