fid,lat,lon
1,52.19346317671603,6.677484647986899
2,52.19277280264905,6.677880140066106
3,52.19244889555316,6.677552733852846
4,52.19188976059167,6.67754669975952
5,52.19190185615219,6.679269934046825
6,52.19194479022227,6.680083975604307
7,52.19283495146629,6.680132269111541
8,52.19350900960202,6.679568710931079
9,52.19346191563346,6.679064838381475
10,52.19372582652018,6.678503552638551
11,52.19346317671603,6.677484647986899
