fid,lat,lon
1,52.19968234251256,6.821483481803694
2,52.19857573250014,6.821321954402899
3,52.19921502018465,6.827733615325789
4,52.19989463247798,6.828236099578935
5,52.19990823609317,6.828249975547829
6,52.20079769209244,6.826693372634822
7,52.20014007053756,6.824770515419529
8,52.19968234251256,6.821483481803694
