fid,lat,lon
1,52.17004745198733,6.783748956049191
2,52.1710412405222,6.786196114788721
3,52.17121557005943,6.785991951752244
4,52.17188840141252,6.787447961033905
5,52.17334982662553,6.782460492127496
6,52.1722537559463,6.780057969988162
7,52.17004745198733,6.783748956049191
