fid,lat,lon
1,52.17608335301302,6.758814747227073
2,52.17593460005216,6.760535903731033
3,52.17580375585102,6.761360076982379
4,52.17699832181685,6.762233378611091
5,52.17712275228038,6.761922506719422
6,52.17837276266635,6.763224254653288
7,52.17894587133036,6.761229951043095
8,52.17608335301302,6.758814747227073
