fid,lat,lon
1,52.20277480124373,6.809711326085957
2,52.20292899079609,6.811194146621835
3,52.2045493184662,6.810892297950478
4,52.20448303071384,6.809959270218702
5,52.20429687702858,6.807147534540574
6,52.20277480124373,6.809711326085957
